left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P0141	P0268	0.600195	0.513938	0.546332	0.877068	0.9	0.777778	0.75	mutual_knn
P0375	P0700	0.599964	0.543336	0.617138	0.505758	0.888889	0.777778	0.75	mutual_knn
P1478	P2093	0.599877	0.549448	0.577937	0.503473	1.0	0.8	0.75	mutual_knn
P0143	P0627	0.599876	0.546639	0.559739	0.690912	0.888889	0.777778	0.75	mutual_knn
P0530	P0697	0.599685	0.553273	0.577402	0.686212	0.8	0.777778	0.75	mutual_knn
P0391	P0467	0.599482	0.504297	0.552703	0.891023	0.9	0.777778	0.75	mutual_knn
P0226	P0497	0.599477	0.554605	0.58068	0.71667	0.75	0.777778	0.75	mutual_knn
P0012	P0500	0.599475	0.474109	0.531789	1.0	1.0	0.7	0.666667	mutual_knn
P0097	P0552	0.599431	0.498116	0.56424	0.902954	0.875	0.777778	0.75	mutual_knn
P0025	P0596	0.599428	0.53474	0.58297	0.74755	0.8	0.777778	0.75	mutual_knn
P0066	P0516	0.599282	0.562366	0.575978	0.546254	0.9	0.777778	0.75	mutual_knn
P1099	P1181	0.599266	0.492064	0.544116	0.873965	1.0	0.8	0.75	mutual_knn
P0261	P0510	0.59891	0.535473	0.556989	0.741122	0.888889	0.777778	0.75	mutual_knn
P0059	P0617	0.598819	0.506154	0.548037	0.883272	0.909091	0.777778	0.75	mutual_knn
P1046	P1943	0.598811	0.529439	0.558311	0.818216	0.833333	0.8	0.75	mutual_knn
P1495	P1778	0.598639	0.494443	0.603804	0.814756	0.833333	0.8	0.75	mutual_knn
P0708	P1187	0.598622	0.551581	0.555337	0.727099	0.833333	0.833333	0.8	mutual_knn
P1524	P1812	0.598591	0.472504	0.58152	0.824323	1.0	0.8	0.75	mutual_knn
P1115	P2087	0.598584	0.530413	0.555563	0.821173	0.833333	0.8	0.75	mutual_knn
P0480	P0698	0.598578	0.545704	0.58251	0.713554	0.777778	0.777778	0.75	mutual_knn
P1765	P2334	0.59847	0.520409	0.559439	0.827681	0.857143	0.8	0.75	mutual_knn
P0365	P0626	0.598429	0.535681	0.586551	0.720796	0.8	0.777778	0.75	mutual_knn
P0213	P0696	0.598311	0.53576	0.571074	0.684544	0.888889	0.777778	0.75	mutual_knn
P1230	P1563	0.598309	0.527498	0.559358	0.818264	0.833333	0.8	0.75	mutual_knn
P0032	P0660	0.598196	0.506086	0.545893	0.893943	0.9	0.777778	0.75	mutual_knn
P1046	P1425	0.598177	0.504616	0.58423	0.83286	0.833333	0.8	0.75	mutual_knn
P0126	P0620	0.598155	0.490411	0.534436	0.904171	1.0	0.777778	0.75	mutual_knn
P0209	P0412	0.598118	0.545122	0.553423	0.716158	0.875	0.777778	0.75	mutual_knn
P0169	P0351	0.598023	0.534967	0.582195	0.535201	1.0	0.777778	0.75	mutual_knn
P0020	P0542	0.598019	0.556283	0.580485	0.556329	0.888889	0.777778	0.75	mutual_knn
P0105	P0570	0.597968	0.509835	0.540105	0.89505	0.9	0.777778	0.75	mutual_knn
P1717	P1864	0.597967	0.520988	0.563492	0.829667	0.833333	0.8	0.75	mutual_knn
P0066	P0465	0.597963	0.537235	0.563385	0.690232	0.9	0.777778	0.75	mutual_knn
P0094	P0511	0.597906	0.527617	0.569778	0.71056	0.9	0.777778	0.75	mutual_knn
P0045	P0429	0.597729	0.52518	0.565411	0.746152	0.888889	0.777778	0.75	mutual_knn
P0204	P0252	0.597713	0.496031	0.549935	0.820218	1.0	0.7	0.666667	mutual_knn
P1404	P2354	0.597696	0.486189	0.614188	0.806114	0.833333	0.8	0.75	mutual_knn
P0146	P0547	0.597527	0.533129	0.555791	0.742035	0.888889	0.777778	0.75	mutual_knn
P0455	P0625	0.597449	0.491255	0.56077	0.912264	0.888889	0.777778	0.75	mutual_knn
P0033	P0702	0.597394	0.537396	0.555501	0.736406	0.875	0.777778	0.75	mutual_knn
P0017	P0691	0.59729	0.541382	0.558454	0.782093	0.8	0.777778	0.75	mutual_knn
P0725	P0874	0.59728	0.536679	0.5691	0.690899	0.875	0.75	0.714286	mutual_knn
P1544	P2125	0.597256	0.495444	0.595012	0.80338	0.857143	0.8	0.75	mutual_knn
P1222	P2160	0.597226	0.536436	0.54122	0.830697	0.833333	0.8	0.75	mutual_knn
P1686	P2228	0.597211	0.538366	0.62133	0.541476	0.833333	0.8	0.75	mutual_knn
P0298	P0388	0.597202	0.562569	0.595841	0.577239	0.777778	0.777778	0.75	mutual_knn
P1331	P1448	0.597108	0.514728	0.566642	0.83822	0.833333	0.8	0.75	mutual_knn
P0053	P0488	0.597091	0.509532	0.559642	0.719269	1.0	0.777778	0.75	mutual_knn
P0337	P0627	0.596931	0.505233	0.538892	0.920748	0.888889	0.777778	0.75	mutual_knn
P0146	P0453	0.596928	0.538102	0.587025	0.604342	0.888889	0.777778	0.75	mutual_knn
P0988	P2230	0.596887	0.522044	0.552579	0.8285	0.857143	0.8	0.75	mutual_knn
P0038	P0134	0.596765	0.525434	0.546518	0.781293	0.909091	0.7	0.666667	mutual_knn
P0013	P0512	0.596588	0.538862	0.583918	0.697288	0.8	0.777778	0.75	mutual_knn
P0064	P0649	0.596556	0.529013	0.555797	0.764718	0.875	0.777778	0.75	mutual_knn
P0269	P0642	0.596551	0.544866	0.603779	0.525389	0.875	0.777778	0.75	mutual_knn
P1643	P2138	0.596417	0.541205	0.578783	0.503006	1.0	0.8	0.75	mutual_knn
P0793	P1216	0.596364	0.486477	0.565262	0.796075	1.0	0.8	0.75	mutual_knn
P0058	P0526	0.596198	0.526352	0.536673	0.715036	1.0	0.777778	0.75	mutual_knn
P0141	P0620	0.596192	0.492169	0.526567	0.904171	1.0	0.777778	0.75	mutual_knn
P0215	P0487	0.596188	0.496944	0.553342	0.888934	0.9	0.777778	0.75	mutual_knn
P0139	P0688	0.596044	0.538031	0.561503	0.685151	0.888889	0.777778	0.75	mutual_knn
P0143	P0540	0.595951	0.53788	0.582116	0.723869	0.777778	0.777778	0.75	mutual_knn
P0261	P0579	0.595934	0.548028	0.570141	0.697715	0.8	0.777778	0.75	mutual_knn
P1044	P1368	0.595833	0.496469	0.577109	0.847197	0.857143	0.8	0.75	mutual_knn
P1378	P2138	0.595787	0.554158	0.588379	0.571499	0.833333	0.8	0.75	mutual_knn
P0263	P0278	0.595621	0.532438	0.561544	0.719831	0.875	0.777778	0.75	mutual_knn
P0065	P0272	0.595589	0.508927	0.529082	0.813926	1.0	0.7	0.666667	mutual_knn
P0474	P0699	0.595475	0.512339	0.564474	0.673569	1.0	0.777778	0.75	mutual_knn
P0210	P0431	0.595397	0.512644	0.579728	0.718026	0.9	0.777778	0.75	mutual_knn
P1066	P2202	0.595336	0.515924	0.551864	0.84303	0.857143	0.8	0.75	mutual_knn
P0894	P0910	0.595285	0.504127	0.535131	0.811318	1.0	0.8	0.75	mutual_knn
P1750	P2098	0.595223	0.490677	0.551027	0.815592	1.0	0.8	0.75	mutual_knn
P0846	P0859	0.595218	0.508078	0.57547	0.818355	0.833333	0.8	0.75	mutual_knn
P0074	P0351	0.595143	0.53451	0.583383	0.726518	0.777778	0.777778	0.75	mutual_knn
P0026	P0416	0.595068	0.523156	0.56271	0.738108	0.888889	0.777778	0.75	mutual_knn
P0243	P0564	0.595064	0.557756	0.552217	0.730205	0.777778	0.777778	0.75	mutual_knn
P0150	P0272	0.59505	0.508261	0.528402	0.813926	1.0	0.7	0.666667	mutual_knn
P1593	P2356	0.595026	0.484058	0.561988	0.805046	1.0	0.8	0.75	mutual_knn
P0319	P0593	0.595007	0.540462	0.564564	0.742018	0.8	0.777778	0.75	mutual_knn
P0236	P0422	0.59493	0.542083	0.564525	0.734088	0.8	0.777778	0.75	mutual_knn
P0704	P0803	0.594925	0.518433	0.593888	0.680553	0.857143	0.75	0.714286	mutual_knn
P1124	P1530	0.594865	0.48907	0.597472	0.823352	0.833333	0.8	0.75	mutual_knn
P0041	P0459	0.594845	0.534094	0.555422	0.701054	0.9	0.777778	0.75	mutual_knn
P1334	P1754	0.594709	0.527204	0.550855	0.813352	0.833333	0.8	0.75	mutual_knn
P0375	P0503	0.594682	0.541304	0.557708	0.658979	0.9	0.777778	0.75	mutual_knn
P0859	P1385	0.594555	0.501267	0.573816	0.848157	0.833333	0.8	0.75	mutual_knn
P0262	P0502	0.594321	0.527211	0.560095	0.735427	0.875	0.777778	0.75	mutual_knn
P0357	P0560	0.594285	0.529875	0.571963	0.667652	0.888889	0.777778	0.75	mutual_knn
P0743	P1438	0.594282	0.522523	0.566425	0.775647	0.833333	0.833333	0.8	mutual_knn
P0298	P0448	0.594221	0.54205	0.602802	0.726508	0.666667	0.777778	0.75	mutual_knn
P0956	P2326	0.59417	0.566094	0.604006	0.56597	0.714286	1.0	1.0	mutual_knn
P0091	P0552	0.59416	0.523491	0.586631	0.754904	0.777778	0.777778	0.75	mutual_knn
P0018	P0131	0.59412	0.506765	0.555223	0.817473	0.9	0.7	0.666667	mutual_knn
P0084	P0673	0.594077	0.567236	0.585969	0.537314	0.8	0.777778	0.75	mutual_knn
P1143	P1815	0.593919	0.504305	0.537777	0.787595	1.0	0.8	0.75	mutual_knn
P0464	P0572	0.59391	0.564681	0.587632	0.741322	0.6	0.777778	0.75	mutual_knn
P0514	P0749	0.59387	0.530715	0.553534	0.713118	0.9	0.777778	0.75	mutual_knn
P0249	P0511	0.593748	0.542582	0.578648	0.561504	0.909091	0.777778	0.75	mutual_knn
P0085	P0431	0.593713	0.511727	0.57475	0.722739	0.9	0.777778	0.75	mutual_knn
P0071	P0279	0.593677	0.543258	0.580479	0.56043	0.9	0.777778	0.75	mutual_knn
P0112	P0506	0.593624	0.533837	0.548274	0.71501	0.9	0.777778	0.75	mutual_knn
P1053	P1071	0.593602	0.525904	0.563961	0.720586	0.875	0.714286	0.666667	mutual_knn
P0903	P1726	0.593564	0.542596	0.580507	0.747901	0.714286	0.833333	0.8	mutual_knn
P0346	P0526	0.59353	0.529658	0.558684	0.696445	0.9	0.777778	0.75	mutual_knn
P0247	P0700	0.593515	0.544814	0.590386	0.528244	0.888889	0.777778	0.75	mutual_knn
P0530	P0736	0.593487	0.515918	0.546882	0.699157	1.0	0.777778	0.75	mutual_knn
P0271	P0278	0.59342	0.53983	0.568428	0.737692	0.777778	0.777778	0.75	mutual_knn
P1180	P1943	0.593414	0.525028	0.551752	0.807048	0.833333	0.8	0.75	mutual_knn
P0997	P2213	0.593364	0.469715	0.580065	0.789693	1.0	0.8	0.75	mutual_knn
P0823	P1258	0.593314	0.49375	0.579396	0.82624	0.857143	0.8	0.75	mutual_knn
P1248	P1779	0.593307	0.516177	0.548956	0.855596	0.833333	0.8	0.75	mutual_knn
P0709	P0785	0.593305	0.511199	0.534901	0.8855	0.875	0.75	0.714286	mutual_knn
P0052	P0465	0.593299	0.545948	0.561297	0.693505	0.818182	0.777778	0.75	mutual_knn
P0211	P0520	0.593043	0.533708	0.544584	0.722699	0.9	0.777778	0.75	mutual_knn
P0016	P0466	0.593002	0.476608	0.54161	0.889651	1.0	0.777778	0.75	mutual_knn
P0054	P0449	0.592961	0.528723	0.553517	0.724163	0.888889	0.777778	0.75	mutual_knn
P0022	P0570	0.592948	0.529639	0.549962	0.721235	0.9	0.777778	0.75	mutual_knn
P0223	P0649	0.592895	0.525016	0.573153	0.782565	0.777778	0.777778	0.75	mutual_knn
P0467	P0499	0.59284	0.521748	0.556905	0.731362	0.9	0.777778	0.75	mutual_knn
P0660	P0934	0.592775	0.501596	0.537646	0.899922	0.888889	0.75	0.714286	mutual_knn
P0093	P0398	0.592762	0.495217	0.531802	0.837838	1.0	0.7	0.666667	mutual_knn
P0389	P0672	0.59275	0.574132	0.574909	0.531727	0.8	0.777778	0.75	mutual_knn
P1124	P1678	0.592738	0.493186	0.573159	0.868649	0.833333	0.8	0.75	mutual_knn
P1440	P2179	0.592677	0.525326	0.54775	0.81234	0.833333	0.8	0.75	mutual_knn
P0139	P0632	0.592653	0.525118	0.588374	0.726408	0.777778	0.777778	0.75	mutual_knn
P0164	P0525	0.59265	0.496486	0.520172	0.87171	1.0	0.777778	0.75	mutual_knn
P0277	P0544	0.592578	0.536584	0.552588	0.677096	0.9	0.777778	0.75	mutual_knn
P0090	P0393	0.592551	0.523852	0.568498	0.689542	0.888889	0.7	0.666667	mutual_knn
P0036	P0426	0.59252	0.534947	0.580375	0.597736	0.888889	0.777778	0.75	mutual_knn
P0122	P0236	0.592512	0.500379	0.522716	0.843904	1.0	0.7	0.666667	mutual_knn
P0263	P0522	0.5925	0.530792	0.544441	0.755893	0.875	0.777778	0.75	mutual_knn
P1044	P1570	0.592491	0.456391	0.581846	0.834686	1.0	0.8	0.75	mutual_knn
P0021	P0518	0.592473	0.548508	0.564402	0.592144	0.888889	0.777778	0.75	mutual_knn
P0303	P0554	0.592439	0.541717	0.538067	0.703426	0.9	0.777778	0.75	mutual_knn
P1338	P2103	0.592419	0.490544	0.536453	0.839155	1.0	0.8	0.75	mutual_knn
P0284	P0736	0.59239	0.523078	0.561316	0.705447	0.9	0.777778	0.75	mutual_knn
P0290	P0700	0.592347	0.539234	0.594224	0.528244	0.888889	0.777778	0.75	mutual_knn
P0331	P0478	0.592271	0.532338	0.560606	0.565068	1.0	0.777778	0.75	mutual_knn
P0017	P0488	0.592248	0.480827	0.537285	0.878262	1.0	0.777778	0.75	mutual_knn
P1077	P1852	0.592206	0.552024	0.60071	0.502129	0.833333	0.8	0.75	mutual_knn
P0167	P0555	0.592148	0.516535	0.540001	0.707075	1.0	0.777778	0.75	mutual_knn
P0720	P1377	0.592094	0.529115	0.567335	0.720918	0.833333	0.833333	0.8	mutual_knn
P1237	P2139	0.592011	0.583163	0.617511	0.563167	0.571429	0.8	0.75	mutual_knn
P0001	P0488	0.591948	0.485277	0.525154	0.897699	1.0	0.777778	0.75	mutual_knn
P0651	P0773	0.591882	0.493184	0.514683	0.898098	1.0	0.75	0.714286	mutual_knn
P1295	P1984	0.591835	0.508214	0.545246	0.865885	0.857143	0.8	0.75	mutual_knn
P1532	P1611	0.59182	0.524501	0.532263	0.837889	0.857143	0.8	0.75	mutual_knn
P0146	P0732	0.5918	0.5027	0.531331	0.907302	0.888889	0.777778	0.75	mutual_knn
P0297	P0710	0.59167	0.49526	0.563236	0.716708	1.0	0.777778	0.75	mutual_knn
P0023	P0577	0.59158	0.544304	0.560602	0.704327	0.8	0.777778	0.75	mutual_knn
P1593	P2014	0.591489	0.509049	0.516413	0.816728	1.0	0.8	0.75	mutual_knn
P0415	P0763	0.591486	0.562757	0.59073	0.587629	0.727273	0.777778	0.75	mutual_knn
P1266	P1343	0.591288	0.507437	0.555098	0.829428	0.857143	0.8	0.75	mutual_knn
P1181	P1372	0.591237	0.527892	0.576441	0.519313	1.0	0.8	0.75	mutual_knn
P0747	P2318	0.59121	0.577752	0.620712	0.539727	0.6	1.0	1.0	mutual_knn
P0140	P0513	0.591187	0.525235	0.552931	0.724163	0.888889	0.777778	0.75	mutual_knn
P0016	P0028	0.591038	0.500607	0.529168	0.805558	1.0	0.7	0.666667	mutual_knn
P0006	P0268	0.590989	0.535154	0.550702	0.674239	0.9	0.777778	0.75	mutual_knn
P0012	P0469	0.590926	0.534881	0.570536	0.605416	0.9	0.777778	0.75	mutual_knn
P1667	P1798	0.59078	0.516367	0.536593	0.872745	0.833333	0.8	0.75	mutual_knn
P0789	P2268	0.590745	0.569755	0.616246	0.631131	0.555556	1.0	1.0	mutual_knn
P0299	P0701	0.590692	0.553324	0.583071	0.576214	0.8	0.777778	0.75	mutual_knn
P0289	P0681	0.590683	0.524297	0.582414	0.709046	0.8	0.777778	0.75	mutual_knn
P1159	P1697	0.590659	0.497609	0.56945	0.817127	0.857143	0.8	0.75	mutual_knn
P0082	P0558	0.590568	0.551019	0.562967	0.755708	0.7	0.777778	0.75	mutual_knn
P0618	P0776	0.590483	0.539885	0.554493	0.534626	1.0	0.75	0.714286	mutual_knn
P0496	P0736	0.590476	0.50492	0.529687	0.878715	0.9	0.777778	0.75	mutual_knn
P0054	P0457	0.590475	0.523073	0.551161	0.732966	0.888889	0.777778	0.75	mutual_knn
P0005	P0139	0.590379	0.478772	0.53408	0.880038	1.0	0.7	0.666667	mutual_knn
P0848	P1231	0.590287	0.538854	0.581373	0.693224	0.75	0.833333	0.8	mutual_knn
P1420	P2268	0.590275	0.515681	0.534723	0.877319	0.833333	0.8	0.75	mutual_knn
P0787	P1143	0.590246	0.52261	0.554105	0.754202	0.857143	0.833333	0.8	mutual_knn
P0575	P0799	0.590229	0.525566	0.565438	0.701067	0.857143	0.75	0.714286	mutual_knn
P0122	P0526	0.590086	0.514668	0.541023	0.69127	1.0	0.777778	0.75	mutual_knn
P0126	P0525	0.590066	0.486334	0.516567	0.904171	1.0	0.777778	0.75	mutual_knn
P0398	P0400	0.59002	0.516234	0.547255	0.66175	1.0	0.7	0.666667	mutual_knn
P0075	P0486	0.589962	0.534712	0.553644	0.755658	0.8	0.777778	0.75	mutual_knn
P0001	P0432	0.589953	0.512095	0.566116	0.713696	0.9	0.777778	0.75	mutual_knn
P1115	P1735	0.589922	0.458035	0.525161	1.0	1.0	0.666667	0.6	mutual_knn
P0081	P0692	0.589906	0.554052	0.588592	0.595758	0.75	0.777778	0.75	mutual_knn
P0151	P0479	0.589894	0.520442	0.587293	0.701421	0.8	0.777778	0.75	mutual_knn
P0191	P0443	0.589824	0.53162	0.558548	0.732854	0.818182	0.777778	0.75	mutual_knn
P0050	P0404	0.589786	0.537634	0.550007	0.75348	0.8	0.777778	0.75	mutual_knn
P0342	P0567	0.589781	0.512474	0.548111	0.673285	1.0	0.777778	0.75	mutual_knn
P0033	P0371	0.589779	0.525971	0.576823	0.637038	0.875	0.777778	0.75	mutual_knn
P1538	P1639	0.589769	0.486663	0.53021	0.851975	1.0	0.8	0.75	mutual_knn
P0822	P1566	0.589728	0.517849	0.56792	0.722098	0.857143	0.833333	0.8	mutual_knn
P0841	P1403	0.589707	0.517857	0.575893	0.717749	0.833333	0.833333	0.8	mutual_knn
P1170	P2447	0.589638	0.560248	0.564211	0.56719	0.833333	1.0	1.0	mutual_knn
P1584	P1755	0.58962	0.511351	0.555055	0.819092	0.833333	0.8	0.75	mutual_knn
P0399	P0569	0.58958	0.528274	0.545071	0.721925	0.888889	0.777778	0.75	mutual_knn
P1504	P1840	0.589515	0.522408	0.53127	0.827721	0.857143	0.8	0.75	mutual_knn
P0239	P0623	0.589511	0.565499	0.585315	0.601762	0.7	0.777778	0.75	mutual_knn
P0285	P0525	0.589489	0.486239	0.524315	0.87171	1.0	0.777778	0.75	mutual_knn
P0023	P0051	0.589479	0.515799	0.531833	0.812273	0.9	0.7	0.666667	mutual_knn
P0637	P0788	0.589446	0.499692	0.533389	0.878983	0.9	0.75	0.714286	mutual_knn
P0100	P0289	0.589425	0.505056	0.527033	0.887991	0.888889	0.777778	0.75	mutual_knn
P1117	P1615	0.589418	0.473516	0.595333	0.822548	0.857143	0.8	0.75	mutual_knn
P0758	P0867	0.58937	0.479025	0.549021	0.816517	1.0	0.8	0.75	mutual_knn
P0337	P0626	0.589347	0.510064	0.556236	0.651355	1.0	0.777778	0.75	mutual_knn
P1394	P2160	0.589345	0.526597	0.529347	0.837716	0.833333	0.8	0.75	mutual_knn
P0953	P1129	0.589342	0.476367	0.585977	0.865518	0.833333	0.8	0.75	mutual_knn
P0254	P0536	0.589324	0.549627	0.584435	0.574395	0.8	0.777778	0.75	mutual_knn
P0126	P0487	0.589278	0.534668	0.54208	0.68949	0.9	0.777778	0.75	mutual_knn
P0484	P0720	0.589248	0.533579	0.557851	0.681754	0.857143	0.75	0.714286	mutual_knn
P0427	P0659	0.588926	0.540329	0.553483	0.720592	0.8	0.777778	0.75	mutual_knn
P0496	P0697	0.58891	0.533151	0.534947	0.71761	0.9	0.777778	0.75	mutual_knn
P0285	P0731	0.5889	0.542026	0.558948	0.675386	0.818182	0.777778	0.75	mutual_knn
P1247	P2232	0.588866	0.479309	0.544183	0.827129	1.0	0.8	0.75	mutual_knn
P1347	P2216	0.588832	0.499086	0.554041	0.846149	0.857143	0.8	0.75	mutual_knn
P0108	P0335	0.588766	0.555171	0.57565	0.574618	0.8	0.777778	0.75	mutual_knn
P0175	P0674	0.588763	0.577853	0.594491	0.570209	0.636364	0.777778	0.75	mutual_knn
P0201	P0423	0.588676	0.507485	0.515914	0.797379	1.0	0.7	0.666667	mutual_knn
P0015	P0072	0.588668	0.490775	0.529823	0.82381	1.0	0.7	0.666667	mutual_knn
P0201	P0508	0.588626	0.489791	0.53103	0.8236	1.0	0.7	0.666667	mutual_knn
P0490	P0727	0.588624	0.548455	0.587741	0.583326	0.777778	0.777778	0.75	mutual_knn
P1713	P2291	0.588545	0.520179	0.576508	0.526869	1.0	0.8	0.75	mutual_knn
P1230	P2015	0.588518	0.571517	0.609554	0.608485	0.571429	0.8	0.75	mutual_knn
P0853	P1379	0.588508	0.493905	0.580171	0.75691	0.875	0.833333	0.8	mutual_knn
P1581	P1651	0.588445	0.461994	0.566473	0.822823	1.0	0.8	0.75	mutual_knn
P0355	P0506	0.588411	0.525446	0.554567	0.68973	0.888889	0.777778	0.75	mutual_knn
P1398	P2095	0.588392	0.545451	0.568008	0.608033	0.833333	0.8	0.75	mutual_knn
P1525	P2060	0.588358	0.556323	0.571079	0.548021	0.833333	0.8	0.75	mutual_knn
P0902	P1448	0.588356	0.518404	0.565804	0.713285	0.857143	0.833333	0.8	mutual_knn
P0227	P0393	0.588299	0.498661	0.532073	0.77676	1.0	0.7	0.666667	mutual_knn
P0442	P0547	0.588159	0.514796	0.558722	0.72059	0.888889	0.777778	0.75	mutual_knn
P0137	P0616	0.588151	0.535287	0.601672	0.566862	0.8	0.777778	0.75	mutual_knn
P0177	P0540	0.588109	0.539123	0.58645	0.735797	0.666667	0.777778	0.75	mutual_knn
P1613	P1901	0.588048	0.518265	0.538726	0.805608	0.857143	0.8	0.75	mutual_knn
P0164	P0487	0.588028	0.507005	0.519222	0.881481	0.9	0.777778	0.75	mutual_knn
P0248	P0597	0.587953	0.539951	0.559403	0.714061	0.777778	0.777778	0.75	mutual_knn
P0301	P0550	0.58783	0.532015	0.565729	0.704181	0.8	0.777778	0.75	mutual_knn
P0031	P0155	0.587789	0.515922	0.529752	0.793011	0.909091	0.7	0.666667	mutual_knn
P0084	P0320	0.587761	0.522578	0.544111	0.621619	1.0	0.7	0.666667	mutual_knn
P0149	P0476	0.587734	0.490982	0.538108	0.895653	0.888889	0.777778	0.75	mutual_knn
P0932	P1101	0.587724	0.507056	0.553725	0.800301	0.857143	0.8	0.75	mutual_knn
P0697	P0748	0.587704	0.467692	0.506407	1.0	1.0	0.666667	0.625	mutual_knn
P0052	P0620	0.587677	0.51439	0.561816	0.686564	0.909091	0.777778	0.75	mutual_knn
P0587	P0755	0.587649	0.533569	0.552664	0.652212	0.888889	0.75	0.714286	mutual_knn
P0013	P0493	0.587587	0.568257	0.615665	0.563887	0.6	0.777778	0.75	mutual_knn
P0461	P0641	0.58757	0.540833	0.563817	0.718595	0.75	0.777778	0.75	mutual_knn
P0877	P1186	0.58743	0.527324	0.56561	0.521713	1.0	0.8	0.75	mutual_knn
P1450	P1961	0.587375	0.515947	0.538963	0.832289	0.833333	0.8	0.75	mutual_knn
P0083	P0278	0.587345	0.521478	0.548637	0.731566	0.875	0.777778	0.75	mutual_knn
P1080	P1097	0.587268	0.518017	0.581598	0.756006	0.75	0.714286	0.666667	mutual_knn
P0070	P0449	0.587243	0.540582	0.554393	0.699439	0.8	0.777778	0.75	mutual_knn
P0235	P0588	0.587229	0.528073	0.541712	0.711079	0.888889	0.777778	0.75	mutual_knn
P0190	P0716	0.587195	0.487154	0.54009	0.889437	0.9	0.777778	0.75	mutual_knn
P0055	P0370	0.58718	0.504183	0.550151	0.677441	1.0	0.7	0.666667	mutual_knn
P0142	P0687	0.586983	0.503764	0.513378	0.896979	0.909091	0.777778	0.75	mutual_knn
P0161	P0578	0.586932	0.519014	0.572236	0.730931	0.8	0.777778	0.75	mutual_knn
P0150	P0383	0.586927	0.546875	0.596211	0.521596	0.8	0.777778	0.75	mutual_knn
P1741	P2284	0.586913	0.513515	0.54413	0.796717	0.857143	0.8	0.75	mutual_knn
P1225	P1482	0.58687	0.511915	0.559773	0.891594	0.714286	0.8	0.75	mutual_knn
P0769	P1139	0.586858	0.527122	0.557867	0.710661	0.833333	0.833333	0.8	mutual_knn
P0142	P0617	0.58679	0.526619	0.54356	0.686564	0.909091	0.777778	0.75	mutual_knn
P0004	P0443	0.586775	0.532218	0.566877	0.688699	0.8	0.777778	0.75	mutual_knn
P0253	P0681	0.58667	0.532517	0.580217	0.712344	0.727273	0.777778	0.75	mutual_knn
P0017	P0380	0.586666	0.519832	0.543093	0.726596	0.9	0.777778	0.75	mutual_knn
P0474	P0520	0.586665	0.546723	0.564996	0.70164	0.727273	0.777778	0.75	mutual_knn
P0180	P0671	0.586635	0.559255	0.577738	0.627622	0.7	0.777778	0.75	mutual_knn
P0345	P0473	0.5866	0.532321	0.55951	0.734495	0.777778	0.777778	0.75	mutual_knn
P1101	P1270	0.586531	0.508803	0.546412	0.806113	0.857143	0.8	0.75	mutual_knn
P0805	P1256	0.586493	0.470625	0.56813	0.758664	1.0	0.833333	0.8	mutual_knn
P0126	P0141	0.586486	0.467856	0.502716	1.0	1.0	0.7	0.666667	mutual_knn
P1437	P2329	0.586481	0.469195	0.597206	0.806074	0.857143	0.8	0.75	mutual_knn
P0884	P1466	0.586476	0.538331	0.567624	0.741305	0.714286	0.833333	0.8	mutual_knn
P1853	P1879	0.586458	0.503327	0.50825	0.820734	1.0	0.8	0.75	mutual_knn
P0028	P0341	0.586451	0.523446	0.569926	0.714262	0.8	0.777778	0.75	mutual_knn
P0535	P0641	0.586446	0.482239	0.550412	0.892947	0.875	0.777778	0.75	mutual_knn
P0010	P0071	0.586298	0.544099	0.56441	0.539095	0.9	0.777778	0.75	mutual_knn
P0027	P0409	0.586272	0.524066	0.551883	0.795059	0.777778	0.777778	0.75	mutual_knn
P0363	P0609	0.586254	0.536505	0.565293	0.719742	0.75	0.777778	0.75	mutual_knn
P0070	P0457	0.586227	0.534325	0.559221	0.700532	0.8	0.777778	0.75	mutual_knn
P1337	P2204	0.586217	0.545974	0.563459	0.599844	0.833333	0.8	0.75	mutual_knn
P0032	P0075	0.586142	0.474146	0.493646	1.0	1.0	0.7	0.666667	mutual_knn
P0105	P0486	0.586134	0.532893	0.547054	0.748627	0.8	0.777778	0.75	mutual_knn
P0007	P0267	0.586045	0.55259	0.581323	0.561384	0.777778	0.777778	0.75	mutual_knn
P0322	P0573	0.586006	0.532756	0.599541	0.564265	0.8	0.777778	0.75	mutual_knn
P0053	P0218	0.586	0.485818	0.533321	0.807192	1.0	0.7	0.666667	mutual_knn
P0029	P0324	0.585989	0.558795	0.573832	0.636901	0.7	0.777778	0.75	mutual_knn
P0729	P1324	0.585937	0.525784	0.543887	0.732597	0.857143	0.833333	0.8	mutual_knn
P0249	P0471	0.58593	0.506043	0.557168	0.722924	0.909091	0.777778	0.75	mutual_knn
P0265	P0548	0.585912	0.529829	0.573899	0.557156	0.909091	0.777778	0.75	mutual_knn
P0518	P0765	0.585885	0.489017	0.517805	0.845952	1.0	0.75	0.714286	mutual_knn
P0208	P0472	0.585882	0.565664	0.563306	0.541756	0.8	0.777778	0.75	mutual_knn
P1456	P2145	0.585864	0.541167	0.564982	0.588811	0.857143	0.8	0.75	mutual_knn
P0439	P0465	0.585824	0.523973	0.546943	0.686061	0.9	0.777778	0.75	mutual_knn
P0032	P0391	0.585746	0.543115	0.559787	0.726914	0.727273	0.777778	0.75	mutual_knn
