cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-24_62-07568	24:62	w-s024-a062-w028	w-s024-a062-w038	ش ء ن	غ ف ر	10	3	6	2	1	2	intra_ayah:24:62:root:74
co-24_62-07569	24:62	w-s024-a062-w028	w-s024-a062-w008	ش ء ن	ك و ن	20	11	11	1	2	3	intra_ayah:24:62:root:75
co-24_62-07570	24:62	w-s024-a062-w031	w-s024-a062-w033	ش ي ء	غ ف ر	2	1	4	2	25	46	intra_ayah:24:62:root:76
co-24_62-07571	24:62	w-s024-a062-w031	w-s024-a062-w038	ش ي ء	غ ف ر	7	1	4	2	25	46	intra_ayah:24:62:root:76
co-24_62-07572	24:62	w-s024-a062-w031	w-s024-a062-w008	ش ي ء	ك و ن	23	13	13	1	98	144	intra_ayah:24:62:root:77
co-24_62-07573	24:62	w-s024-a062-w033	w-s024-a062-w008	غ ف ر	ك و ن	25	14	17	2	49	62	intra_ayah:24:62:root:78
co-24_62-07574	24:62	w-s024-a062-w038	w-s024-a062-w008	غ ف ر	ك و ن	30	14	17	2	49	62	intra_ayah:24:62:root:78
co-24_62-07575	24:62	w-s024-a062-w016	w-s024-a062-w006	ء ذ ن	ر س ل	10	1	13	8	13	30	intra_ayah:24:62:root:8
co-24_62-07576	24:62	w-s024-a062-w016	w-s024-a062-w024	ء ذ ن	ر س ل	8	1	13	8	13	30	intra_ayah:24:62:root:8
co-24_62-07577	24:62	w-s024-a062-w019	w-s024-a062-w006	ء ذ ن	ر س ل	13	1	13	8	13	30	intra_ayah:24:62:root:8
co-24_62-07578	24:62	w-s024-a062-w019	w-s024-a062-w024	ء ذ ن	ر س ل	5	1	13	8	13	30	intra_ayah:24:62:root:8
co-24_62-07579	24:62	w-s024-a062-w026	w-s024-a062-w006	ء ذ ن	ر س ل	20	1	13	8	13	30	intra_ayah:24:62:root:8
co-24_62-07580	24:62	w-s024-a062-w026	w-s024-a062-w024	ء ذ ن	ر س ل	2	1	13	8	13	30	intra_ayah:24:62:root:8
co-24_62-07581	24:62	w-s024-a062-w029	w-s024-a062-w006	ء ذ ن	ر س ل	23	1	13	8	13	30	intra_ayah:24:62:root:8
co-24_62-07582	24:62	w-s024-a062-w029	w-s024-a062-w024	ء ذ ن	ر س ل	5	1	13	8	13	30	intra_ayah:24:62:root:8
co-24_62-07583	24:62	w-s024-a062-w016	w-s024-a062-w028	ء ذ ن	ش ء ن	12	1	7	4	1	4	intra_ayah:24:62:root:9
co-24_62-07584	24:62	w-s024-a062-w019	w-s024-a062-w028	ء ذ ن	ش ء ن	9	1	7	4	1	4	intra_ayah:24:62:root:9
co-24_62-07585	24:62	w-s024-a062-w026	w-s024-a062-w028	ء ذ ن	ش ء ن	2	1	7	4	1	4	intra_ayah:24:62:root:9
co-24_62-07586	24:62	w-s024-a062-w029	w-s024-a062-w028	ء ذ ن	ش ء ن	1	1	7	4	1	4	intra_ayah:24:62:root:9
co-24_63-07587	24:63	w-s024-a063-w027	w-s024-a063-w011	ء ل م	ء ل ه	16	10	10	1	36	57	intra_ayah:24:63:root:1
co-24_63-07588	24:63	w-s024-a063-w027	w-s024-a063-w013	ء ل م	س ل ل	14	9	9	1	1	1	intra_ayah:24:63:root:10
co-24_63-07589	24:63	w-s024-a063-w004	w-s024-a063-w013	ر س ل	س ل ل	9	7	7	1	1	1	intra_ayah:24:63:root:100
co-24_63-07590	24:63	w-s024-a063-w004	w-s024-a063-w022	ر س ل	ص و ب	18	12	14	2	12	21	intra_ayah:24:63:root:101
co-24_63-07591	24:63	w-s024-a063-w004	w-s024-a063-w025	ر س ل	ص و ب	21	12	14	2	12	21	intra_ayah:24:63:root:101
co-24_63-07592	24:63	w-s024-a063-w004	w-s024-a063-w026	ر س ل	ع ذ ب	22	15	15	1	28	36	intra_ayah:24:63:root:102
co-24_63-07593	24:63	w-s024-a063-w004	w-s024-a063-w010	ر س ل	ع ل م	6	5	5	1	59	80	intra_ayah:24:63:root:103
co-24_63-07594	24:63	w-s024-a063-w004	w-s024-a063-w023	ر س ل	ف ت ن	19	13	13	1	5	6	intra_ayah:24:63:root:104
co-24_63-07595	24:63	w-s024-a063-w004	w-s024-a063-w015	ر س ل	ل و ذ	11	8	8	1	1	1	intra_ayah:24:63:root:105
co-24_63-07596	24:63	w-s024-a063-w013	w-s024-a063-w022	س ل ل	ص و ب	9	5	7	2	1	2	intra_ayah:24:63:root:106
co-24_63-07597	24:63	w-s024-a063-w013	w-s024-a063-w025	س ل ل	ص و ب	12	5	7	2	1	2	intra_ayah:24:63:root:106
co-24_63-07598	24:63	w-s024-a063-w013	w-s024-a063-w026	س ل ل	ع ذ ب	13	8	8	1	1	1	intra_ayah:24:63:root:107
co-24_63-07599	24:63	w-s024-a063-w013	w-s024-a063-w010	س ل ل	ع ل م	3	2	2	1	1	1	intra_ayah:24:63:root:108
co-24_63-07600	24:63	w-s024-a063-w013	w-s024-a063-w023	س ل ل	ف ت ن	10	6	6	1	1	1	intra_ayah:24:63:root:109
co-24_63-07601	24:63	w-s024-a063-w027	w-s024-a063-w022	ء ل م	ص و ب	5	2	4	2	3	4	intra_ayah:24:63:root:11
co-24_63-07602	24:63	w-s024-a063-w027	w-s024-a063-w025	ء ل م	ص و ب	2	2	4	2	3	4	intra_ayah:24:63:root:11
co-24_63-07603	24:63	w-s024-a063-w013	w-s024-a063-w015	س ل ل	ل و ذ	2	1	1	1	1	1	intra_ayah:24:63:root:110
co-24_63-07604	24:63	w-s024-a063-w022	w-s024-a063-w026	ص و ب	ع ذ ب	4	1	3	2	6	8	intra_ayah:24:63:root:111
co-24_63-07605	24:63	w-s024-a063-w025	w-s024-a063-w026	ص و ب	ع ذ ب	1	1	3	2	6	8	intra_ayah:24:63:root:111
co-24_63-07606	24:63	w-s024-a063-w022	w-s024-a063-w010	ص و ب	ع ل م	12	7	9	2	8	11	intra_ayah:24:63:root:112
co-24_63-07607	24:63	w-s024-a063-w025	w-s024-a063-w010	ص و ب	ع ل م	15	7	9	2	8	11	intra_ayah:24:63:root:112
co-24_63-07608	24:63	w-s024-a063-w022	w-s024-a063-w023	ص و ب	ف ت ن	1	1	1	2	4	6	intra_ayah:24:63:root:113
co-24_63-07609	24:63	w-s024-a063-w025	w-s024-a063-w023	ص و ب	ف ت ن	2	1	1	2	4	6	intra_ayah:24:63:root:113
co-24_63-07610	24:63	w-s024-a063-w022	w-s024-a063-w015	ص و ب	ل و ذ	7	4	6	2	1	2	intra_ayah:24:63:root:114
co-24_63-07611	24:63	w-s024-a063-w025	w-s024-a063-w015	ص و ب	ل و ذ	10	4	6	2	1	2	intra_ayah:24:63:root:114
co-24_63-07612	24:63	w-s024-a063-w026	w-s024-a063-w010	ع ذ ب	ع ل م	16	10	10	1	29	42	intra_ayah:24:63:root:115
co-24_63-07613	24:63	w-s024-a063-w026	w-s024-a063-w023	ع ذ ب	ف ت ن	3	2	2	1	5	6	intra_ayah:24:63:root:116
co-24_63-07614	24:63	w-s024-a063-w026	w-s024-a063-w015	ع ذ ب	ل و ذ	11	7	7	1	1	1	intra_ayah:24:63:root:117
co-24_63-07615	24:63	w-s024-a063-w010	w-s024-a063-w023	ع ل م	ف ت ن	13	8	8	1	12	21	intra_ayah:24:63:root:118
co-24_63-07616	24:63	w-s024-a063-w010	w-s024-a063-w015	ع ل م	ل و ذ	5	3	3	1	1	1	intra_ayah:24:63:root:119
co-24_63-07617	24:63	w-s024-a063-w027	w-s024-a063-w026	ء ل م	ع ذ ب	1	1	1	1	70	79	intra_ayah:24:63:root:12
co-24_63-07618	24:63	w-s024-a063-w023	w-s024-a063-w015	ف ت ن	ل و ذ	8	5	5	1	1	1	intra_ayah:24:63:root:120
co-24_63-07619	24:63	w-s024-a063-w027	w-s024-a063-w010	ء ل م	ع ل م	17	11	11	1	6	10	intra_ayah:24:63:root:13
co-24_63-07620	24:63	w-s024-a063-w027	w-s024-a063-w023	ء ل م	ف ت ن	4	3	3	1	1	1	intra_ayah:24:63:root:14
co-24_63-07621	24:63	w-s024-a063-w027	w-s024-a063-w015	ء ل م	ل و ذ	12	8	8	1	1	1	intra_ayah:24:63:root:15
co-24_63-07622	24:63	w-s024-a063-w011	w-s024-a063-w020	ء ل ه	ء م ر	9	5	5	1	112	224	intra_ayah:24:63:root:16
co-24_63-07623	24:63	w-s024-a063-w011	w-s024-a063-w007	ء ل ه	ب ع ض	4	2	3	2	50	172	intra_ayah:24:63:root:17
co-24_63-07624	24:63	w-s024-a063-w011	w-s024-a063-w008	ء ل ه	ب ع ض	3	2	3	2	50	172	intra_ayah:24:63:root:17
co-24_63-07625	24:63	w-s024-a063-w011	w-s024-a063-w005	ء ل ه	ب ي ن	6	5	5	1	207	430	intra_ayah:24:63:root:18
co-24_63-07626	24:63	w-s024-a063-w011	w-s024-a063-w002	ء ل ه	ج ع ل	9	8	8	1	118	237	intra_ayah:24:63:root:19
co-24_63-07627	24:63	w-s024-a063-w027	w-s024-a063-w020	ء ل م	ء م ر	7	5	5	1	5	5	intra_ayah:24:63:root:2
co-24_63-07628	24:63	w-s024-a063-w011	w-s024-a063-w016	ء ل ه	ح ذ ر	5	3	3	1	13	25	intra_ayah:24:63:root:20
co-24_63-07629	24:63	w-s024-a063-w011	w-s024-a063-w018	ء ل ه	خ ل ف	7	4	4	1	58	103	intra_ayah:24:63:root:21
co-24_63-07630	24:63	w-s024-a063-w011	w-s024-a063-w003	ء ل ه	د ع و	8	4	7	2	88	149	intra_ayah:24:63:root:22
co-24_63-07631	24:63	w-s024-a063-w011	w-s024-a063-w006	ء ل ه	د ع و	5	4	7	2	88	149	intra_ayah:24:63:root:22
co-24_63-07632	24:63	w-s024-a063-w011	w-s024-a063-w004	ء ل ه	ر س ل	7	6	6	1	211	488	intra_ayah:24:63:root:23
co-24_63-07633	24:63	w-s024-a063-w011	w-s024-a063-w013	ء ل ه	س ل ل	2	1	1	1	1	1	intra_ayah:24:63:root:24
co-24_63-07634	24:63	w-s024-a063-w011	w-s024-a063-w022	ء ل ه	ص و ب	11	6	8	2	39	78	intra_ayah:24:63:root:25
co-24_63-07635	24:63	w-s024-a063-w011	w-s024-a063-w025	ء ل ه	ص و ب	14	6	8	2	39	78	intra_ayah:24:63:root:25
co-24_63-07636	24:63	w-s024-a063-w011	w-s024-a063-w026	ء ل ه	ع ذ ب	15	9	9	1	133	222	intra_ayah:24:63:root:26
co-24_63-07637	24:63	w-s024-a063-w011	w-s024-a063-w010	ء ل ه	ع ل م	1	1	1	1	408	878	intra_ayah:24:63:root:27
co-24_63-07638	24:63	w-s024-a063-w011	w-s024-a063-w023	ء ل ه	ف ت ن	12	7	7	1	23	36	intra_ayah:24:63:root:28
co-24_63-07639	24:63	w-s024-a063-w011	w-s024-a063-w015	ء ل ه	ل و ذ	4	2	2	1	1	1	intra_ayah:24:63:root:29
co-24_63-07640	24:63	w-s024-a063-w027	w-s024-a063-w007	ء ل م	ب ع ض	20	12	13	2	1	2	intra_ayah:24:63:root:3
co-24_63-07641	24:63	w-s024-a063-w027	w-s024-a063-w008	ء ل م	ب ع ض	19	12	13	2	1	2	intra_ayah:24:63:root:3
co-24_63-07642	24:63	w-s024-a063-w020	w-s024-a063-w007	ء م ر	ب ع ض	13	7	8	2	6	9	intra_ayah:24:63:root:30
co-24_63-07643	24:63	w-s024-a063-w020	w-s024-a063-w008	ء م ر	ب ع ض	12	7	8	2	6	9	intra_ayah:24:63:root:30
co-24_63-07644	24:63	w-s024-a063-w020	w-s024-a063-w005	ء م ر	ب ي ن	15	10	10	1	26	43	intra_ayah:24:63:root:31
co-24_63-07645	24:63	w-s024-a063-w020	w-s024-a063-w002	ء م ر	ج ع ل	18	13	13	1	14	15	intra_ayah:24:63:root:32
co-24_63-07646	24:63	w-s024-a063-w020	w-s024-a063-w016	ء م ر	ح ذ ر	4	2	2	1	1	1	intra_ayah:24:63:root:33
co-24_63-07647	24:63	w-s024-a063-w020	w-s024-a063-w018	ء م ر	خ ل ف	2	1	1	1	9	10	intra_ayah:24:63:root:34
co-24_63-07648	24:63	w-s024-a063-w020	w-s024-a063-w003	ء م ر	د ع و	17	9	12	2	14	18	intra_ayah:24:63:root:35
co-24_63-07649	24:63	w-s024-a063-w020	w-s024-a063-w006	ء م ر	د ع و	14	9	12	2	14	18	intra_ayah:24:63:root:35
co-24_63-07650	24:63	w-s024-a063-w020	w-s024-a063-w004	ء م ر	ر س ل	16	11	11	1	16	24	intra_ayah:24:63:root:36
co-24_63-07651	24:63	w-s024-a063-w020	w-s024-a063-w013	ء م ر	س ل ل	7	4	4	1	1	1	intra_ayah:24:63:root:37
co-24_63-07652	24:63	w-s024-a063-w020	w-s024-a063-w022	ء م ر	ص و ب	2	1	3	2	6	10	intra_ayah:24:63:root:38
co-24_63-07653	24:63	w-s024-a063-w020	w-s024-a063-w025	ء م ر	ص و ب	5	1	3	2	6	10	intra_ayah:24:63:root:38
co-24_63-07654	24:63	w-s024-a063-w020	w-s024-a063-w026	ء م ر	ع ذ ب	6	4	4	1	13	14	intra_ayah:24:63:root:39
co-24_63-07655	24:63	w-s024-a063-w027	w-s024-a063-w005	ء ل م	ب ي ن	22	15	15	1	4	4	intra_ayah:24:63:root:4
co-24_63-07656	24:63	w-s024-a063-w020	w-s024-a063-w010	ء م ر	ع ل م	10	6	6	1	28	40	intra_ayah:24:63:root:40
co-24_63-07657	24:63	w-s024-a063-w020	w-s024-a063-w023	ء م ر	ف ت ن	3	2	2	1	4	5	intra_ayah:24:63:root:41
co-24_63-07658	24:63	w-s024-a063-w020	w-s024-a063-w015	ء م ر	ل و ذ	5	3	3	1	1	1	intra_ayah:24:63:root:42
co-24_63-07659	24:63	w-s024-a063-w007	w-s024-a063-w005	ب ع ض	ب ي ن	2	2	3	2	19	47	intra_ayah:24:63:root:43
co-24_63-07660	24:63	w-s024-a063-w008	w-s024-a063-w005	ب ع ض	ب ي ن	3	2	3	2	19	47	intra_ayah:24:63:root:43
co-24_63-07661	24:63	w-s024-a063-w007	w-s024-a063-w002	ب ع ض	ج ع ل	5	5	6	2	9	18	intra_ayah:24:63:root:44
co-24_63-07662	24:63	w-s024-a063-w008	w-s024-a063-w002	ب ع ض	ج ع ل	6	5	6	2	9	18	intra_ayah:24:63:root:44
co-24_63-07663	24:63	w-s024-a063-w007	w-s024-a063-w016	ب ع ض	ح ذ ر	9	5	6	2	2	4	intra_ayah:24:63:root:45
co-24_63-07664	24:63	w-s024-a063-w008	w-s024-a063-w016	ب ع ض	ح ذ ر	8	5	6	2	2	4	intra_ayah:24:63:root:45
co-24_63-07665	24:63	w-s024-a063-w007	w-s024-a063-w018	ب ع ض	خ ل ف	11	6	7	2	4	8	intra_ayah:24:63:root:46
co-24_63-07666	24:63	w-s024-a063-w008	w-s024-a063-w018	ب ع ض	خ ل ف	10	6	7	2	4	8	intra_ayah:24:63:root:46
co-24_63-07667	24:63	w-s024-a063-w007	w-s024-a063-w003	ب ع ض	د ع و	4	1	5	4	3	7	intra_ayah:24:63:root:47
co-24_63-07668	24:63	w-s024-a063-w007	w-s024-a063-w006	ب ع ض	د ع و	1	1	5	4	3	7	intra_ayah:24:63:root:47
co-24_63-07669	24:63	w-s024-a063-w008	w-s024-a063-w003	ب ع ض	د ع و	5	1	5	4	3	7	intra_ayah:24:63:root:47
co-24_63-07670	24:63	w-s024-a063-w008	w-s024-a063-w006	ب ع ض	د ع و	2	1	5	4	3	7	intra_ayah:24:63:root:47
co-24_63-07671	24:63	w-s024-a063-w007	w-s024-a063-w004	ب ع ض	ر س ل	3	3	4	2	7	23	intra_ayah:24:63:root:48
co-24_63-07672	24:63	w-s024-a063-w008	w-s024-a063-w004	ب ع ض	ر س ل	4	3	4	2	7	23	intra_ayah:24:63:root:48
co-24_63-07673	24:63	w-s024-a063-w007	w-s024-a063-w013	ب ع ض	س ل ل	6	3	4	2	1	2	intra_ayah:24:63:root:49
co-24_63-07674	24:63	w-s024-a063-w008	w-s024-a063-w013	ب ع ض	س ل ل	5	3	4	2	1	2	intra_ayah:24:63:root:49
co-24_63-07675	24:63	w-s024-a063-w027	w-s024-a063-w002	ء ل م	ج ع ل	25	18	18	1	3	3	intra_ayah:24:63:root:5
co-24_63-07676	24:63	w-s024-a063-w007	w-s024-a063-w022	ب ع ض	ص و ب	15	8	11	4	3	7	intra_ayah:24:63:root:50
co-24_63-07677	24:63	w-s024-a063-w007	w-s024-a063-w025	ب ع ض	ص و ب	18	8	11	4	3	7	intra_ayah:24:63:root:50
co-24_63-07678	24:63	w-s024-a063-w008	w-s024-a063-w022	ب ع ض	ص و ب	14	8	11	4	3	7	intra_ayah:24:63:root:50
co-24_63-07679	24:63	w-s024-a063-w008	w-s024-a063-w025	ب ع ض	ص و ب	17	8	11	4	3	7	intra_ayah:24:63:root:50
co-24_63-07680	24:63	w-s024-a063-w007	w-s024-a063-w026	ب ع ض	ع ذ ب	19	11	12	2	5	10	intra_ayah:24:63:root:51
co-24_63-07681	24:63	w-s024-a063-w008	w-s024-a063-w026	ب ع ض	ع ذ ب	18	11	12	2	5	10	intra_ayah:24:63:root:51
co-24_63-07682	24:63	w-s024-a063-w007	w-s024-a063-w010	ب ع ض	ع ل م	3	1	2	2	18	35	intra_ayah:24:63:root:52
co-24_63-07683	24:63	w-s024-a063-w008	w-s024-a063-w010	ب ع ض	ع ل م	2	1	2	2	18	35	intra_ayah:24:63:root:52
co-24_63-07684	24:63	w-s024-a063-w007	w-s024-a063-w023	ب ع ض	ف ت ن	16	9	10	2	6	12	intra_ayah:24:63:root:53
co-24_63-07685	24:63	w-s024-a063-w008	w-s024-a063-w023	ب ع ض	ف ت ن	15	9	10	2	6	12	intra_ayah:24:63:root:53
co-24_63-07686	24:63	w-s024-a063-w007	w-s024-a063-w015	ب ع ض	ل و ذ	8	4	5	2	1	2	intra_ayah:24:63:root:54
co-24_63-07687	24:63	w-s024-a063-w008	w-s024-a063-w015	ب ع ض	ل و ذ	7	4	5	2	1	2	intra_ayah:24:63:root:54
co-24_63-07688	24:63	w-s024-a063-w005	w-s024-a063-w002	ب ي ن	ج ع ل	3	3	3	1	32	50	intra_ayah:24:63:root:55
co-24_63-07689	24:63	w-s024-a063-w005	w-s024-a063-w016	ب ي ن	ح ذ ر	11	8	8	1	4	5	intra_ayah:24:63:root:56
co-24_63-07690	24:63	w-s024-a063-w005	w-s024-a063-w018	ب ي ن	خ ل ف	13	9	9	1	45	68	intra_ayah:24:63:root:57
co-24_63-07691	24:63	w-s024-a063-w005	w-s024-a063-w003	ب ي ن	د ع و	2	1	2	2	20	31	intra_ayah:24:63:root:58
co-24_63-07692	24:63	w-s024-a063-w005	w-s024-a063-w006	ب ي ن	د ع و	1	1	2	2	20	31	intra_ayah:24:63:root:58
co-24_63-07693	24:63	w-s024-a063-w005	w-s024-a063-w004	ب ي ن	ر س ل	1	1	1	1	69	100	intra_ayah:24:63:root:59
co-24_63-07694	24:63	w-s024-a063-w027	w-s024-a063-w016	ء ل م	ح ذ ر	11	7	7	1	1	1	intra_ayah:24:63:root:6
co-24_63-07695	24:63	w-s024-a063-w005	w-s024-a063-w013	ب ي ن	س ل ل	8	6	6	1	1	1	intra_ayah:24:63:root:60
co-24_63-07696	24:63	w-s024-a063-w005	w-s024-a063-w022	ب ي ن	ص و ب	17	11	13	2	9	14	intra_ayah:24:63:root:61
co-24_63-07697	24:63	w-s024-a063-w005	w-s024-a063-w025	ب ي ن	ص و ب	20	11	13	2	9	14	intra_ayah:24:63:root:61
co-24_63-07698	24:63	w-s024-a063-w005	w-s024-a063-w026	ب ي ن	ع ذ ب	21	14	14	1	22	24	intra_ayah:24:63:root:62
co-24_63-07699	24:63	w-s024-a063-w005	w-s024-a063-w010	ب ي ن	ع ل م	5	4	4	1	82	119	intra_ayah:24:63:root:63
co-24_63-07700	24:63	w-s024-a063-w005	w-s024-a063-w023	ب ي ن	ف ت ن	18	12	12	1	7	7	intra_ayah:24:63:root:64
co-24_63-07701	24:63	w-s024-a063-w005	w-s024-a063-w015	ب ي ن	ل و ذ	10	7	7	1	1	1	intra_ayah:24:63:root:65
co-24_63-07702	24:63	w-s024-a063-w002	w-s024-a063-w016	ج ع ل	ح ذ ر	14	11	11	1	2	2	intra_ayah:24:63:root:66
co-24_63-07703	24:63	w-s024-a063-w002	w-s024-a063-w018	ج ع ل	خ ل ف	16	12	12	1	22	25	intra_ayah:24:63:root:67
co-24_63-07704	24:63	w-s024-a063-w002	w-s024-a063-w003	ج ع ل	د ع و	1	1	4	2	14	18	intra_ayah:24:63:root:68
co-24_63-07705	24:63	w-s024-a063-w002	w-s024-a063-w006	ج ع ل	د ع و	4	1	4	2	14	18	intra_ayah:24:63:root:68
co-24_63-07706	24:63	w-s024-a063-w002	w-s024-a063-w004	ج ع ل	ر س ل	2	2	2	1	20	30	intra_ayah:24:63:root:69
co-24_63-07707	24:63	w-s024-a063-w027	w-s024-a063-w018	ء ل م	خ ل ف	9	6	6	1	4	4	intra_ayah:24:63:root:7
co-24_63-07708	24:63	w-s024-a063-w002	w-s024-a063-w013	ج ع ل	س ل ل	11	9	9	1	2	2	intra_ayah:24:63:root:70
co-24_63-07709	24:63	w-s024-a063-w002	w-s024-a063-w022	ج ع ل	ص و ب	20	14	16	2	5	6	intra_ayah:24:63:root:71
co-24_63-07710	24:63	w-s024-a063-w002	w-s024-a063-w025	ج ع ل	ص و ب	23	14	16	2	5	6	intra_ayah:24:63:root:71
co-24_63-07711	24:63	w-s024-a063-w002	w-s024-a063-w026	ج ع ل	ع ذ ب	24	17	17	1	12	13	intra_ayah:24:63:root:72
co-24_63-07712	24:63	w-s024-a063-w002	w-s024-a063-w010	ج ع ل	ع ل م	8	7	7	1	41	59	intra_ayah:24:63:root:73
co-24_63-07713	24:63	w-s024-a063-w002	w-s024-a063-w023	ج ع ل	ف ت ن	21	15	15	1	11	12	intra_ayah:24:63:root:74
co-24_63-07714	24:63	w-s024-a063-w002	w-s024-a063-w015	ج ع ل	ل و ذ	13	10	10	1	1	1	intra_ayah:24:63:root:75
co-24_63-07715	24:63	w-s024-a063-w016	w-s024-a063-w018	ح ذ ر	خ ل ف	2	1	1	1	1	1	intra_ayah:24:63:root:76
co-24_63-07716	24:63	w-s024-a063-w016	w-s024-a063-w003	ح ذ ر	د ع و	13	7	10	2	2	3	intra_ayah:24:63:root:77
co-24_63-07717	24:63	w-s024-a063-w016	w-s024-a063-w006	ح ذ ر	د ع و	10	7	10	2	2	3	intra_ayah:24:63:root:77
co-24_63-07718	24:63	w-s024-a063-w016	w-s024-a063-w004	ح ذ ر	ر س ل	12	9	9	1	3	4	intra_ayah:24:63:root:78
co-24_63-07719	24:63	w-s024-a063-w016	w-s024-a063-w013	ح ذ ر	س ل ل	3	2	2	1	1	1	intra_ayah:24:63:root:79
co-24_63-07720	24:63	w-s024-a063-w027	w-s024-a063-w003	ء ل م	د ع و	24	14	17	2	4	5	intra_ayah:24:63:root:8
co-24_63-07721	24:63	w-s024-a063-w027	w-s024-a063-w006	ء ل م	د ع و	21	14	17	2	4	5	intra_ayah:24:63:root:8
co-24_63-07722	24:63	w-s024-a063-w016	w-s024-a063-w022	ح ذ ر	ص و ب	6	3	5	2	3	4	intra_ayah:24:63:root:80
co-24_63-07723	24:63	w-s024-a063-w016	w-s024-a063-w025	ح ذ ر	ص و ب	9	3	5	2	3	4	intra_ayah:24:63:root:80
co-24_63-07724	24:63	w-s024-a063-w016	w-s024-a063-w026	ح ذ ر	ع ذ ب	10	6	6	1	4	6	intra_ayah:24:63:root:81
co-24_63-07725	24:63	w-s024-a063-w016	w-s024-a063-w010	ح ذ ر	ع ل م	6	4	4	1	5	9	intra_ayah:24:63:root:82
co-24_63-07726	24:63	w-s024-a063-w016	w-s024-a063-w023	ح ذ ر	ف ت ن	7	4	4	1	3	3	intra_ayah:24:63:root:83
co-24_63-07727	24:63	w-s024-a063-w016	w-s024-a063-w015	ح ذ ر	ل و ذ	1	1	1	1	1	1	intra_ayah:24:63:root:84
co-24_63-07728	24:63	w-s024-a063-w018	w-s024-a063-w003	خ ل ف	د ع و	15	8	11	2	4	5	intra_ayah:24:63:root:85
co-24_63-07729	24:63	w-s024-a063-w018	w-s024-a063-w006	خ ل ف	د ع و	12	8	11	2	4	5	intra_ayah:24:63:root:85
co-24_63-07730	24:63	w-s024-a063-w018	w-s024-a063-w004	خ ل ف	ر س ل	14	10	10	1	12	14	intra_ayah:24:63:root:86
co-24_63-07731	24:63	w-s024-a063-w018	w-s024-a063-w013	خ ل ف	س ل ل	5	3	3	1	1	1	intra_ayah:24:63:root:87
co-24_63-07732	24:63	w-s024-a063-w018	w-s024-a063-w022	خ ل ف	ص و ب	4	2	4	2	3	4	intra_ayah:24:63:root:88
co-24_63-07733	24:63	w-s024-a063-w018	w-s024-a063-w025	خ ل ف	ص و ب	7	2	4	2	3	4	intra_ayah:24:63:root:88
co-24_63-07734	24:63	w-s024-a063-w018	w-s024-a063-w026	خ ل ف	ع ذ ب	8	5	5	1	10	11	intra_ayah:24:63:root:89
co-24_63-07735	24:63	w-s024-a063-w027	w-s024-a063-w004	ء ل م	ر س ل	23	16	16	1	11	12	intra_ayah:24:63:root:9
co-24_63-07736	24:63	w-s024-a063-w018	w-s024-a063-w010	خ ل ف	ع ل م	8	5	5	1	21	28	intra_ayah:24:63:root:90
co-24_63-07737	24:63	w-s024-a063-w018	w-s024-a063-w023	خ ل ف	ف ت ن	5	3	3	1	1	1	intra_ayah:24:63:root:91
co-24_63-07738	24:63	w-s024-a063-w018	w-s024-a063-w015	خ ل ف	ل و ذ	3	2	2	1	1	1	intra_ayah:24:63:root:92
co-24_63-07739	24:63	w-s024-a063-w003	w-s024-a063-w004	د ع و	ر س ل	1	1	2	2	13	16	intra_ayah:24:63:root:93
co-24_63-07740	24:63	w-s024-a063-w006	w-s024-a063-w004	د ع و	ر س ل	2	1	2	2	13	16	intra_ayah:24:63:root:93
co-24_63-07741	24:63	w-s024-a063-w003	w-s024-a063-w013	د ع و	س ل ل	10	5	8	2	1	2	intra_ayah:24:63:root:94
co-24_63-07742	24:63	w-s024-a063-w006	w-s024-a063-w013	د ع و	س ل ل	7	5	8	2	1	2	intra_ayah:24:63:root:94
co-24_63-07743	24:63	w-s024-a063-w003	w-s024-a063-w022	د ع و	ص و ب	19	10	15	4	2	5	intra_ayah:24:63:root:95
co-24_63-07744	24:63	w-s024-a063-w003	w-s024-a063-w025	د ع و	ص و ب	22	10	15	4	2	5	intra_ayah:24:63:root:95
co-24_63-07745	24:63	w-s024-a063-w006	w-s024-a063-w022	د ع و	ص و ب	16	10	15	4	2	5	intra_ayah:24:63:root:95
co-24_63-07746	24:63	w-s024-a063-w006	w-s024-a063-w025	د ع و	ص و ب	19	10	15	4	2	5	intra_ayah:24:63:root:95
co-24_63-07747	24:63	w-s024-a063-w003	w-s024-a063-w026	د ع و	ع ذ ب	23	13	16	2	11	15	intra_ayah:24:63:root:96
co-24_63-07748	24:63	w-s024-a063-w006	w-s024-a063-w026	د ع و	ع ذ ب	20	13	16	2	11	15	intra_ayah:24:63:root:96
co-24_63-07749	24:63	w-s024-a063-w003	w-s024-a063-w010	د ع و	ع ل م	7	3	6	2	19	27	intra_ayah:24:63:root:97
co-24_63-07750	24:63	w-s024-a063-w006	w-s024-a063-w010	د ع و	ع ل م	4	3	6	2	19	27	intra_ayah:24:63:root:97
co-24_63-07751	24:63	w-s024-a063-w003	w-s024-a063-w023	د ع و	ف ت ن	20	11	14	2	2	3	intra_ayah:24:63:root:98
co-24_63-07752	24:63	w-s024-a063-w006	w-s024-a063-w023	د ع و	ف ت ن	17	11	14	2	2	3	intra_ayah:24:63:root:98
